,student label,game score,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,previous competitive sports,# meals on day prior to game,x0_west coast,x0_evening,x0_morning,x0_noon,x0_early bird,x0_night owl,x0_frosh,x0_junior,x0_senior,x0_sophomore
38,39,49.0,1.0,0.35,7,10,martial arts,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
39,40,40.01,1.0,0.44,1,6,martial arts,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
40,41,31.23,1.0,0.0,3,10,martial arts,6,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
41,42,31.28,0.0,1.0,4,4,curling,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
42,43,78.34,0.8200000000000001,1.0,9,7,basketball,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
43,44,23.24,0.6,0.25,6,3,frisbee,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
44,45,6.3,0.0,0.0,2,12,frisbee,3,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
45,46,66.99,0.93,1.0,6,8,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
46,47,12.39,0.0,0.19,1,12,gymnastics,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
47,48,33.01,0.06,0.94,8,1,table tennis,3,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
48,49,1.77,0.19,0.0,0,12,baseball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
49,50,23.11,0.0,0.04,3,4,baseball,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
50,51,22.81,0.0,0.0,2,5,curling,2,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
51,52,57.78,0.64,1.0,4,2,frisbee,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
52,53,32.74,0.27,0.8,7,10,table tennis,4,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
53,54,77.04,1.0,1.0,9,9,table tennis,5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
54,55,40.26,0.05,1.0,7,5,martial arts,5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
55,56,0.0,0.24,0.01,1,0,football,6,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
56,57,11.53,0.48,0.66,2,0,football,6,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
57,58,14.34,0.27,0.0,6,6,football,3,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
58,59,53.4,0.92,0.74,8,4,baseball,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
59,60,22.24,0.01,1.0,3,0,martial arts,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
60,61,16.41,0.0,0.13,6,8,frisbee,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
61,62,17.94,0.09,0.06,7,5,basketball,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
62,63,12.36,0.0,0.39,7,9,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
63,64,47.01,0.86,0.19,9,9,martial arts,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
64,65,0.0,0.54,0.4,0,1,football,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
65,66,65.61,0.87,0.95,10,7,table tennis,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
66,67,11.68,0.0,1.0,0,1,football,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67,68,5.64,0.95,0.06,4,12,gymnastics,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
68,69,69.16,1.0,1.0,9,10,football,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
69,70,30.3,1.0,0.25,5,0,gymnastics,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
70,71,23.62,0.0,0.0,9,4,curling,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
71,72,15.35,0.0,0.0,7,1,curling,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
72,73,9.2,0.05,0.39,6,2,table tennis,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
73,74,72.13,0.96,0.99,10,12,football,5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
74,75,3.66,0.14,0.28,4,0,football,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
75,76,23.03,0.61,0.0,6,2,baseball,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
76,77,31.54,1.0,0.03,6,7,baseball,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
77,78,25.78,1.0,0.06,5,3,curling,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
78,79,15.37,0.49,0.06,3,6,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
79,80,0.0,0.0,0.02,4,7,curling,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
80,81,62.27,0.89,0.84,9,2,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
81,82,33.46,1.0,0.0,4,5,martial arts,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
82,83,59.98,0.75,0.91,6,5,martial arts,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
83,84,30.15,0.75,0.0,2,5,martial arts,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
84,85,32.47,0.08,0.1,8,8,curling,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
85,86,41.42,0.29,0.17,9,12,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
86,87,37.21,0.89,0.05,5,8,baseball,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
87,88,54.370000000000005,0.93,0.49,2,6,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
88,89,69.68,0.92,0.59,10,7,basketball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
89,90,54.85,0.68,0.34,10,9,frisbee,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
90,91,33.230000000000004,0.79,0.19,3,10,baseball,6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
91,92,57.97,0.87,0.86,4,9,basketball,3,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
92,93,33.730000000000004,0.89,0.0,2,2,curling,6,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
93,94,38.49,0.4,0.0,5,1,football,6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
94,95,40.37,1.0,0.36,4,12,curling,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
95,96,81.89,1.0,1.0,5,2,martial arts,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
96,97,46.25,1.0,0.0,7,3,martial arts,4,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
97,98,48.67,0.71,1.0,1,11,curling,4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
98,99,45.98,0.0,0.0,10,10,table tennis,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
99,100,57.02,0.5700000000000001,0.94,8,8,gymnastics,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
100,101,1.92,0.0,0.06,7,10,baseball,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
101,102,67.07000000000001,0.86,0.94,8,6,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
102,103,17.77,0.13,0.92,7,7,curling,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
103,104,51.52,0.92,0.59,9,9,table tennis,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
104,105,6.22,0.84,0.03,0,8,baseball,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
105,106,27.98,1.0,0.51,0,0,frisbee,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
106,107,21.55,0.35,0.78,3,11,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
107,108,46.0,0.22,1.0,9,5,frisbee,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
108,109,8.76,0.02,0.6900000000000001,6,4,baseball,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
109,110,6.9,0.23,0.09,7,1,baseball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
110,111,37.4,0.39,0.81,5,8,table tennis,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
111,112,13.88,0.08,0.15,4,10,table tennis,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
112,113,66.6,0.9,0.8300000000000001,10,4,gymnastics,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
113,114,22.79,0.02,0.0,4,5,martial arts,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
114,115,23.48,0.62,0.04,2,2,baseball,3,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
115,116,33.660000000000004,0.0,0.3,2,3,football,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
116,117,42.56,0.0,0.0,7,5,martial arts,3,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
117,118,44.47,0.01,1.0,5,11,basketball,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
118,119,43.91,0.8300000000000001,0.65,8,0,baseball,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
119,120,54.68,1.0,0.8300000000000001,1,3,table tennis,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
120,121,30.67,0.0,0.99,6,9,football,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
121,122,67.4,0.96,1.0,1,4,frisbee,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
122,123,0.0,0.15,0.06,1,1,basketball,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
123,124,45.66,0.96,0.62,8,2,gymnastics,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
124,125,23.79,1.0,0.0,1,9,table tennis,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
125,126,61.15,0.62,0.97,6,9,basketball,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
126,127,0.5700000000000001,0.0,0.0,4,6,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
127,128,10.23,0.08,0.03,3,3,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
128,129,78.16,0.89,0.98,10,10,martial arts,8,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
129,130,0.0,0.0,0.37,0,0,curling,6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
130,131,69.35000000000001,1.0,0.87,4,10,basketball,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
131,132,37.14,0.16,0.8,7,6,frisbee,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
132,133,33.62,0.15,0.97,2,7,frisbee,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
133,134,23.02,0.05,0.0,2,7,football,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
134,135,41.87,1.0,0.04,8,10,baseball,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
135,136,26.0,0.12,0.11,1,4,martial arts,7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
136,137,59.43,1.0,0.77,9,11,baseball,4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
137,138,85.03,0.95,0.94,9,6,martial arts,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
138,139,33.14,0.87,0.02,4,8,baseball,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
139,140,45.05,1.0,0.0,9,11,baseball,6,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
140,141,28.66,0.0,0.0,1,3,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
141,142,31.93,0.43,0.0,4,5,martial arts,2,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
142,143,45.7,0.75,0.88,9,0,baseball,3,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
143,144,46.24,0.97,0.76,5,11,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
144,145,33.64,0.05,1.0,6,10,baseball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
145,146,38.36,0.04,0.91,8,7,frisbee,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
146,147,23.76,0.14,0.96,3,7,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
147,148,0.0,0.08,0.9,3,3,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
148,149,0.0,0.24,0.55,1,2,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
149,150,29.19,0.07,0.99,2,12,baseball,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
150,151,40.83,0.89,0.13,7,12,table tennis,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
151,152,30.76,0.4,0.48,3,0,gymnastics,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
152,153,12.56,0.19,0.05,7,0,baseball,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
153,154,26.27,0.9,0.0,7,0,curling,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
154,155,31.55,0.26,0.0,9,11,table tennis,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
155,156,30.3,0.66,0.0,7,10,baseball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
156,157,37.24,0.16,0.98,2,12,gymnastics,5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
157,158,18.39,0.27,0.22,4,2,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
158,159,25.49,0.08,1.0,5,7,baseball,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
159,160,30.71,0.34,0.02,8,4,curling,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
160,161,51.0,0.0,1.0,7,6,frisbee,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
161,162,46.15,0.11,0.0,10,10,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
162,163,47.3,0.08,1.0,1,2,frisbee,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
163,164,70.24,1.0,0.92,9,9,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
164,165,66.57000000000001,0.0,0.0,4,1,curling,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
165,166,40.7,0.11,0.79,6,9,gymnastics,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
166,167,43.49,0.43,0.01,2,7,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
167,168,64.21000000000001,0.94,0.94,1,1,martial arts,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
168,169,42.36,0.98,0.0,3,6,gymnastics,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
169,170,43.65,0.96,0.48,7,10,curling,5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
170,171,72.46000000000001,0.85,1.0,4,4,frisbee,3,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
171,172,56.56,1.0,0.88,1,1,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
172,173,40.57,0.36,0.79,9,8,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
173,174,26.57,0.0,0.85,2,7,frisbee,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
174,175,18.08,0.54,0.13,3,1,football,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
175,176,33.95,0.0,1.0,7,4,curling,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
176,177,42.17,1.0,0.0,5,1,martial arts,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
177,178,56.99,0.81,1.0,0,4,curling,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
178,179,20.31,0.0,0.12,0,9,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
179,180,72.94,0.8300000000000001,1.0,6,9,frisbee,7,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
180,181,8.9,0.35,0.01,4,7,football,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
181,182,26.4,1.0,0.5,5,11,baseball,6,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
182,183,60.21,1.0,0.86,3,4,frisbee,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
183,184,6.92,0.33,0.0,5,12,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
184,185,47.7,0.88,0.22,10,12,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
185,186,30.94,0.91,0.0,8,6,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
186,187,30.91,1.0,0.05,3,0,basketball,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
187,188,0.0,0.18,0.07,6,3,curling,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
188,189,0.0,0.0,0.0,3,9,baseball,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
189,190,76.7,1.0,1.0,10,12,curling,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
190,191,68.87,1.0,1.0,0,2,table tennis,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
191,192,57.97,0.32,0.35,3,6,frisbee,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
192,193,55.27,0.02,0.0,7,7,football,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
193,194,54.17,0.51,0.8300000000000001,2,9,table tennis,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
194,195,55.65,0.21,0.0,7,9,football,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
195,196,45.93,0.0,0.94,4,11,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
196,197,84.44,0.94,1.0,10,12,table tennis,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
197,198,44.19,0.0,1.0,2,5,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
198,199,55.96,0.73,0.86,3,0,football,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
199,200,44.58,0.0,0.08,5,5,football,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
200,201,57.18,0.88,0.93,6,12,frisbee,5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
201,202,64.66,0.91,0.8200000000000001,10,11,martial arts,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
202,203,6.61,0.0,0.0,9,6,table tennis,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
203,204,0.0,0.0,0.54,4,1,martial arts,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
204,205,11.34,1.0,0.0,0,4,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
205,206,24.02,0.96,0.01,7,10,gymnastics,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
