,student label,game score,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,previous competitive sports,# meals on day prior to game,x0_west coast,x0_evening,x0_morning,x0_noon,x0_early bird,x0_night owl,x0_frosh,x0_junior,x0_senior,x0_sophomore
24,25,71.48,1.0,1.0,8,12,football,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
25,26,32.02,0.74,0.58,0,0,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
26,27,45.18,0.84,0.02,9,1,martial arts,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
27,28,52.1,1.0,0.42,8,12,table tennis,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
28,29,30.57,1.0,0.27,4,11,baseball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
29,30,18.72,0.06,0.0,5,10,football,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
30,31,36.66,0.72,0.8200000000000001,5,10,curling,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
31,32,28.67,1.0,0.17,7,9,football,5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
32,33,61.58,0.71,1.0,8,7,football,5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
33,34,53.78,0.98,0.76,8,1,football,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
34,35,24.08,0.0,0.98,1,0,martial arts,4,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
35,36,78.06,1.0,1.0,4,10,table tennis,5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
36,37,37.81,1.0,0.55,5,8,football,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
37,38,42.36,0.0,1.0,8,4,martial arts,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
38,39,47.35,0.95,0.55,6,12,martial arts,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
39,40,38.07,1.0,0.42,1,7,martial arts,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40,41,31.99,0.97,0.0,2,9,martial arts,6,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
41,42,22.9,0.0,0.86,4,4,curling,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
42,43,49.57,0.92,0.41,8,5,basketball,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
43,44,34.45,0.84,0.4,5,3,frisbee,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
44,45,21.78,0.0,0.34,2,12,frisbee,3,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
45,46,71.33,0.92,1.0,7,9,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
46,47,14.46,0.0,0.0,2,12,gymnastics,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
47,48,14.09,0.01,0.81,9,1,table tennis,3,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
48,49,23.01,0.38,0.0,0,12,baseball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
49,50,29.35,0.0,0.0,3,3,baseball,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
50,51,19.99,0.0,0.08,4,5,curling,2,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
51,52,57.25,0.71,1.0,5,1,frisbee,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
52,53,40.16,0.32,0.92,7,11,table tennis,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
53,54,57.72,1.0,0.61,9,9,table tennis,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
54,55,23.75,0.0,0.72,6,5,martial arts,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
55,56,6.75,0.0,0.11,0,0,football,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
56,57,0.0,0.31,0.71,3,0,football,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
57,58,18.21,0.16,0.0,6,5,football,3,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
58,59,62.46,0.84,0.97,7,2,baseball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
59,60,4.0,0.0,0.84,3,0,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
60,61,13.14,0.0,0.44,4,6,frisbee,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
61,62,25.63,0.0,0.01,6,5,basketball,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
62,63,8.13,0.0,0.36,6,10,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
63,64,59.370000000000005,0.9,0.67,9,10,martial arts,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
64,65,0.0,0.42,0.16,0,0,football,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
65,66,40.42,0.64,0.37,10,7,table tennis,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
66,67,0.0,0.01,0.86,1,0,football,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67,68,13.45,1.0,0.0,5,12,gymnastics,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
68,69,68.60000000000001,0.93,1.0,9,10,football,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
69,70,25.19,1.0,0.44,5,0,gymnastics,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
70,71,26.14,0.0,0.0,9,2,curling,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
71,72,22.34,0.03,0.03,7,2,curling,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
72,73,21.75,0.0,0.73,7,2,table tennis,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
73,74,77.06,1.0,1.0,10,12,football,5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
74,75,32.0,0.0,0.34,4,0,football,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
75,76,30.16,0.9,0.0,6,2,baseball,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
76,77,37.01,1.0,0.0,7,8,baseball,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
77,78,33.82,1.0,0.0,4,1,curling,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
78,79,21.9,0.7000000000000001,0.0,3,5,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
79,80,22.95,0.28,0.0,5,7,curling,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
80,81,63.97,0.98,0.6,10,2,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
81,82,41.76,0.86,0.04,4,7,martial arts,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
82,83,49.21,0.45,1.0,6,4,martial arts,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
83,84,43.11,0.8300000000000001,0.14,2,6,martial arts,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
84,85,16.22,0.02,0.1,8,8,curling,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
85,86,46.93,0.88,0.06,8,11,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
86,87,32.65,0.99,0.0,5,10,baseball,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
87,88,38.69,1.0,0.43,2,5,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
88,89,72.29,0.93,0.91,9,6,basketball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
89,90,60.22,0.92,0.38,9,10,frisbee,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
90,91,24.71,1.0,0.23,3,9,baseball,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
91,92,72.18,0.96,1.0,2,8,basketball,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
92,93,15.73,0.59,0.17,1,2,curling,6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
93,94,38.54,0.32,0.03,5,2,football,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
94,95,29.44,1.0,0.21,4,12,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
95,96,63.05,1.0,0.87,6,2,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
96,97,23.85,1.0,0.0,8,2,martial arts,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
97,98,61.5,0.94,0.99,2,12,curling,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
98,99,24.28,0.08,0.39,10,12,table tennis,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
99,100,68.22,0.72,1.0,9,7,gymnastics,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
100,101,18.27,0.37,0.0,9,9,baseball,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
101,102,68.27,1.0,0.87,8,5,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
102,103,41.42,0.28,0.96,7,6,curling,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
103,104,62.25,1.0,0.79,9,7,table tennis,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
104,105,33.68,0.52,0.0,0,9,baseball,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
105,106,34.21,0.75,0.53,0,1,frisbee,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
106,107,13.09,0.07,0.85,3,12,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
107,108,60.5,0.54,0.99,8,6,frisbee,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
108,109,7.44,0.0,0.8200000000000001,7,5,baseball,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
109,110,24.91,0.12,0.0,7,1,baseball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
110,111,40.11,0.25,0.97,6,8,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
111,112,19.63,0.04,0.27,3,9,table tennis,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
112,113,76.59,1.0,1.0,10,5,gymnastics,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
113,114,24.25,0.0,0.0,3,4,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
114,115,19.03,0.65,0.0,1,1,baseball,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
115,116,53.29,0.0,0.12,3,2,football,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
116,117,40.24,0.0,0.0,6,4,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
117,118,36.01,0.0,1.0,4,11,basketball,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
118,119,46.65,0.87,0.76,8,0,baseball,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
119,120,48.78,0.62,0.8200000000000001,2,4,table tennis,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
120,121,19.84,0.0,0.99,6,8,football,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
121,122,63.33,1.0,1.0,0,3,frisbee,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
122,123,0.0,0.06,0.0,0,2,basketball,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
123,124,31.78,1.0,0.28,10,4,gymnastics,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
124,125,28.7,0.97,0.43,0,9,table tennis,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
125,126,46.03,0.59,0.93,4,9,basketball,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
126,127,8.34,0.0,0.04,6,6,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
127,128,0.0,0.0,0.0,3,1,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
128,129,71.0,1.0,1.0,8,9,martial arts,8,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
129,130,5.3,0.06,0.47,0,2,curling,6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
130,131,74.58,0.96,0.96,4,9,basketball,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
131,132,51.36,0.42,0.8,8,6,frisbee,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
132,133,48.49,0.21,1.0,3,7,frisbee,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
133,134,19.71,0.29,0.03,3,8,football,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
134,135,40.27,0.84,0.25,6,11,baseball,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
135,136,23.39,0.08,0.0,2,4,martial arts,7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
136,137,80.3,1.0,0.98,9,11,baseball,4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
137,138,83.59,0.96,0.93,9,4,martial arts,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
138,139,24.07,0.68,0.0,4,9,baseball,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
139,140,44.24,1.0,0.05,9,12,baseball,6,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
140,141,0.0,0.19,0.65,1,4,football,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
141,142,32.4,0.09,0.0,3,6,martial arts,2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
142,143,66.14,1.0,0.9,8,0,baseball,3,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
143,144,58.79,1.0,0.79,6,10,table tennis,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
144,145,59.17,0.54,0.98,6,9,baseball,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
145,146,38.88,0.02,1.0,7,7,frisbee,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
146,147,39.23,0.0,0.99,4,6,table tennis,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
147,148,23.23,0.07,0.72,3,3,football,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
148,149,24.17,0.5,0.71,2,2,table tennis,3,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
149,150,30.22,0.02,1.0,2,12,baseball,3,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
150,151,42.58,1.0,0.0,6,12,table tennis,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
151,152,70.93,0.08,0.32,3,0,gymnastics,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
152,153,40.19,0.16,0.19,6,1,baseball,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
153,154,29.26,0.97,0.0,6,0,curling,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
154,155,44.03,0.51,0.01,8,10,table tennis,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
155,156,39.55,0.5700000000000001,0.0,7,11,baseball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
156,157,56.33,0.0,0.96,3,11,gymnastics,5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
157,158,46.51,0.49,0.06,5,1,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
158,159,48.46,0.0,1.0,4,6,baseball,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
159,160,59.33,0.68,0.59,9,4,curling,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
160,161,47.0,0.28,1.0,8,5,frisbee,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
161,162,40.02,0.67,0.04,9,10,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
162,163,30.95,0.62,0.76,2,2,frisbee,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
163,164,77.86,0.98,1.0,9,10,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
164,165,16.14,0.0,0.0,4,0,curling,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
165,166,25.95,0.0,0.71,7,10,gymnastics,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
166,167,7.87,0.35,0.0,2,5,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
167,168,45.63,1.0,0.56,2,2,martial arts,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
168,169,23.13,0.97,0.12,2,7,gymnastics,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
169,170,30.92,0.99,0.26,7,11,curling,5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
170,171,53.93,1.0,0.81,5,3,frisbee,3,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
171,172,63.83,1.0,0.98,0,1,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
172,173,44.54,0.86,0.52,7,7,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
173,174,31.53,0.0,0.87,0,8,frisbee,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
174,175,4.67,0.41,0.0,4,2,football,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
175,176,28.88,0.0,0.88,8,5,curling,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
176,177,27.69,0.85,0.0,3,1,martial arts,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
177,178,32.09,0.4,1.0,1,5,curling,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
178,179,2.87,0.0,0.32,0,9,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
179,180,73.76,0.95,1.0,6,9,frisbee,7,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
180,181,19.95,0.33,0.0,4,8,football,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
181,182,39.76,0.96,0.8,5,10,baseball,6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
182,183,55.21,0.99,0.59,4,4,frisbee,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
183,184,29.39,0.71,0.14,6,12,football,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
184,185,51.07,0.9,0.11,10,12,martial arts,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
185,186,34.67,0.94,0.0,8,5,curling,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
186,187,24.86,1.0,0.01,1,0,basketball,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
187,188,6.1000000000000005,0.05,0.0,7,2,curling,5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
188,189,9.63,0.0,0.0,3,8,baseball,5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
189,190,80.63,1.0,0.97,10,10,curling,6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
190,191,58.25,0.84,1.0,0,2,table tennis,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
191,192,19.15,0.09,0.72,3,5,frisbee,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
192,193,11.87,0.0,0.01,7,7,football,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
193,194,54.84,0.52,0.97,2,10,table tennis,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
194,195,15.14,0.13,0.0,5,9,football,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
195,196,44.71,0.06,1.0,3,11,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
196,197,78.09,0.96,1.0,10,12,table tennis,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
197,198,29.67,0.0,0.55,3,5,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
198,199,50.31,0.96,0.9,6,0,football,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
199,200,18.62,0.21,0.0,6,5,football,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
200,201,52.0,0.75,0.94,6,12,frisbee,5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
201,202,69.95,1.0,0.87,10,11,martial arts,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
202,203,7.84,0.0,0.08,8,6,table tennis,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
203,204,10.71,0.0,0.2,6,0,martial arts,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
204,205,0.0,0.88,0.0,0,5,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
205,206,23.99,0.75,0.07,8,9,gymnastics,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
206,207,21.97,1.0,0.04,7,5,gymnastics,6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
