,student label,game score,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,previous competitive sports,# meals on day prior to game,x0_west coast,x0_evening,x0_morning,x0_noon,x0_early bird,x0_night owl,x0_frosh,x0_junior,x0_senior,x0_sophomore
84,85,32.44,0.1,0.0,9,8,curling,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
85,86,70.87,1.0,0.75,10,12,martial arts,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
86,87,34.1,0.65,0.0,4,8,baseball,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
87,88,43.19,0.86,0.8200000000000001,4,4,football,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
88,89,71.97,0.53,1.0,10,6,basketball,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
89,90,50.44,0.76,0.26,9,8,frisbee,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
90,91,55.59,0.99,1.0,3,10,baseball,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
91,92,61.4,0.95,0.95,4,6,basketball,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
92,93,31.06,1.0,0.21,1,2,curling,6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
93,94,7.09,0.44,0.11,5,2,football,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
94,95,42.94,1.0,0.19,2,12,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
95,96,76.15,0.96,1.0,5,5,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
96,97,32.18,0.92,0.0,6,3,martial arts,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
97,98,40.56,0.76,0.68,2,8,curling,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
98,99,32.24,0.0,0.11,10,9,table tennis,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
99,100,57.96,0.87,0.92,8,8,gymnastics,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
100,101,44.73,0.02,0.0,9,9,baseball,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
101,102,69.4,1.0,0.89,7,7,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
102,103,42.97,0.24,0.64,7,9,curling,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
103,104,66.01,0.98,0.81,8,10,table tennis,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
104,105,43.79,0.93,0.08,1,7,baseball,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
105,106,41.95,0.89,0.1,2,1,frisbee,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
106,107,58.36,0.49,0.85,4,10,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
107,108,37.89,0.13,0.86,7,7,frisbee,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
108,109,34.7,0.0,0.28,6,4,baseball,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
109,110,35.75,0.6900000000000001,0.04,5,0,baseball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
110,111,14.65,0.13,0.84,5,6,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
111,112,28.03,0.1,0.0,4,10,table tennis,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
112,113,60.72,1.0,0.88,10,3,gymnastics,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
113,114,0.0,0.0,0.19,2,8,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
114,115,14.36,0.22,0.0,1,4,baseball,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
115,116,5.4,0.14,0.23,2,4,football,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
116,117,17.7,0.0,0.34,7,3,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
117,118,38.92,0.01,0.91,5,10,basketball,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
118,119,30.58,0.6,0.46,7,1,baseball,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
119,120,34.64,1.0,0.72,1,2,table tennis,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
120,121,31.42,0.05,0.96,3,8,football,3,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
121,122,73.61,1.0,0.98,1,2,frisbee,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
122,123,38.54,0.0,0.45,0,1,basketball,5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
123,124,74.58,0.6900000000000001,1.0,9,3,gymnastics,5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
124,125,39.04,1.0,0.15,2,9,table tennis,6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
125,126,69.31,0.75,0.92,6,10,basketball,3,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
126,127,37.64,0.0,0.0,5,7,martial arts,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
127,128,32.74,0.4,0.06,4,4,curling,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
128,129,79.71000000000001,1.0,0.87,10,9,martial arts,8,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
129,130,4.44,0.0,0.37,0,0,curling,6,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
130,131,73.17,1.0,0.99,5,10,basketball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
131,132,55.88,0.13,1.0,9,8,frisbee,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
132,133,44.4,0.19,0.92,0,10,frisbee,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
133,134,24.47,0.0,0.24,3,7,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
134,135,32.44,0.65,0.0,8,9,baseball,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
135,136,24.81,0.0,0.0,0,5,martial arts,7,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
136,137,58.17,0.78,0.89,9,8,baseball,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
137,138,66.33,0.86,0.74,8,7,martial arts,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
138,139,26.23,0.86,0.0,4,9,baseball,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
139,140,44.11,1.0,0.18,10,11,baseball,6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
140,141,34.0,0.16,0.04,3,4,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
141,142,38.19,0.03,0.08,5,7,martial arts,2,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
142,143,83.38,1.0,1.0,9,4,baseball,3,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
143,144,70.22,1.0,0.97,5,9,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
144,145,54.41,0.06,1.0,5,10,baseball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
145,146,48.4,0.08,1.0,8,6,frisbee,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
146,147,62.34,0.28,0.17,0,6,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
147,148,42.93,0.21,1.0,4,4,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
148,149,42.06,0.26,0.0,1,0,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
149,150,46.37,0.07,0.65,4,10,baseball,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
150,151,39.93,0.99,0.0,8,11,table tennis,5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
151,152,51.22,0.31,1.0,5,0,gymnastics,5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
152,153,37.71,0.55,0.0,9,0,baseball,3,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
153,154,40.44,0.88,0.06,7,1,curling,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
154,155,45.45,0.68,0.0,6,12,table tennis,3,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
155,156,49.21,0.94,0.0,6,8,baseball,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
156,157,40.8,0.02,1.0,3,12,gymnastics,5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
157,158,46.66,0.0,0.42,5,3,martial arts,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
158,159,34.43,0.3,0.9,8,6,baseball,6,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
159,160,45.7,0.01,0.1,8,6,curling,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
160,161,27.52,0.0,0.95,6,9,frisbee,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
161,162,35.67,0.0,0.0,10,10,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
162,163,28.52,0.0,1.0,1,0,frisbee,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
163,164,61.21,0.91,0.67,9,9,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
164,165,0.0,0.03,0.32,4,4,curling,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
165,166,17.81,0.0,0.91,7,9,gymnastics,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
166,167,38.29,0.74,0.1,1,8,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
167,168,50.83,0.9,0.86,0,2,martial arts,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
168,169,37.68,0.98,0.0,4,8,gymnastics,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
169,170,40.49,0.99,0.02,5,12,curling,5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
170,171,59.28,0.94,0.8,7,3,frisbee,3,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
171,172,45.35,0.92,0.68,1,0,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
172,173,39.37,0.21,0.8,10,6,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
173,174,31.23,0.0,1.0,3,7,frisbee,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
174,175,0.0,0.3,0.18,3,2,football,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
175,176,23.75,0.08,1.0,6,3,curling,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
176,177,28.9,1.0,0.04,4,0,martial arts,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
177,178,61.21,1.0,0.93,1,4,curling,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
178,179,0.0,0.09,0.34,1,8,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
179,180,73.75,0.86,1.0,7,10,frisbee,7,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
180,181,21.76,0.38,0.26,2,5,football,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
181,182,12.8,1.0,0.02,6,9,baseball,6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
182,183,71.46000000000001,0.77,1.0,2,3,frisbee,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
183,184,9.21,0.27,0.0,5,12,football,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
184,185,49.63,0.97,0.0,9,11,martial arts,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
185,186,37.83,0.88,0.0,8,5,curling,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
186,187,32.86,0.99,0.15,2,0,basketball,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
187,188,15.14,0.03,0.0,10,4,curling,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
188,189,24.15,0.47,0.0,3,7,baseball,5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
189,190,61.66,0.93,0.84,8,10,curling,6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
190,191,52.870000000000005,0.81,1.0,0,2,table tennis,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
191,192,12.59,0.33,0.28,4,7,frisbee,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
192,193,29.17,0.67,0.0,6,6,football,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
193,194,68.42,0.96,1.0,6,10,table tennis,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
194,195,0.8200000000000001,0.43,0.39,6,9,football,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
195,196,39.08,0.21,0.98,4,11,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
196,197,62.42,1.0,0.91,9,12,table tennis,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
197,198,40.19,0.36,1.0,1,5,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
198,199,0.0,0.96,0.3,1,1,football,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
199,200,12.87,0.03,0.0,7,7,football,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
200,201,76.83,0.91,1.0,9,11,frisbee,5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
201,202,62.66,0.96,0.41,8,12,martial arts,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
202,203,25.74,0.01,0.12,9,8,table tennis,5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
203,204,33.2,0.09,0.0,4,0,martial arts,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
204,205,46.39,0.98,0.17,2,4,table tennis,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
205,206,36.22,1.0,0.04,3,8,gymnastics,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
206,207,32.03,0.98,0.0,7,6,gymnastics,6,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
